Make,Model,Year,Engine Fuel Type,Engine HP,Transmission Type,Driven_Wheels,Vehicle Size,Vehicle Style,Popularity,MSRP,Price(Ksh),Engine CC(ltrs)
Mitsubishi,Galant,2011,regular unleaded,,,,,,,,,
Mitsubishi,Galant,2012,regular unleaded,,,,,,,,,
Mitsubishi,i-MiEV,2014,electric,,,,,,,,,
Mitsubishi,i-MiEV,2016,electric,,,,,,,,,
Mitsubishi,i-MiEV,2017,electric,,,,,,,,,
Mitsubishi,Lancer Evolution,2013,premium unleaded (required),,,,,,,,,
Mitsubishi,Lancer Evolution,2014,premium unleaded (required),,,,,,,,,
Mitsubishi,Lancer Evolution,2015,premium unleaded (required),,,,,,,,,
Mitsubishi,Lancer Evolution,2015,premium unleaded (required),,,,,,,,,
Mitsubishi,Lancer Sportback,2012,regular unleaded,,,,,,,,,
Mitsubishi,Lancer Sportback,2012,regular unleaded,,,,,,,,,
Mitsubishi,Lancer Sportback,2013,regular unleaded,,,,,,,,,
Mitsubishi,Lancer Sportback,2013,regular unleaded,,,,,,,,,
Mitsubishi,Lancer Sportback,2014,regular unleaded,,,,,,,,,
Mitsubishi,Lancer Sportback,2014,regular unleaded,,,,,,,,,
Mitsubishi,Lancer,2015,regular unleaded,,,,,,,,,
Mitsubishi,Lancer,2015,premium unleaded (required),,,,,,,,,
Mitsubishi,Lancer,2015,regular unleaded,,,,,,,,,
Mitsubishi,Lancer,2016,regular unleaded,,,,,,,,,
Mitsubishi,Lancer,2016,regular unleaded,,,,,,,,,
Mitsubishi,Lancer,2017,regular unleaded,,,,,,,,,
Mitsubishi,Lancer,2017,regular unleaded,,,,,,,,,
Mitsubishi,Mighty Max Pickup,1994,regular unleaded,,,,,,,,,
Mitsubishi,Mighty Max Pickup,1994,regular unleaded,,,,,,,,,
Mitsubishi,Mighty Max Pickup,1995,regular unleaded,,,,,,,,,
Mitsubishi,Mighty Max Pickup,1996,regular unleaded,,,,,,,,,
Mitsubishi,Mirage G4,2017,regular unleaded,,,,,,,,,
Mitsubishi,Mirage,2014,regular unleaded,,,,,,,,,
Mitsubishi,Mirage,2015,regular unleaded,,,,,,,,,
Mitsubishi,Mirage,2017,regular unleaded,,,,,,,,,
Mitsubishi,Montero Sport,2002,regular unleaded,,,,,,,,,
Mitsubishi,Montero Sport,2002,regular unleaded,,,,,,,,,
Mitsubishi,Montero Sport,2003,regular unleaded,,,,,,,,,
Mitsubishi,Montero Sport,2003,regular unleaded,,,,,,,,,
Mitsubishi,Montero Sport,2004,regular unleaded,,,,,,,,,
Mitsubishi,Montero,2004,regular unleaded,,,,,,,,,
Mitsubishi,Montero,2005,regular unleaded,,,,,,,,,
Mitsubishi,Montero,2006,regular unleaded,,,,,,,,,
Mitsubishi,Outlander Sport,2015,regular unleaded,,,,,,,,,
Mitsubishi,Outlander Sport,2015,regular unleaded,,,,,,,,,
Mitsubishi,Outlander Sport,2016,regular unleaded,,,,,,,,,
Mitsubishi,Outlander Sport,2016,regular unleaded,,,,,,,,,
Mitsubishi,Outlander Sport,2017,regular unleaded,,,,,,,,,
Mitsubishi,Outlander Sport,2017,regular unleaded,,,,,,,,,
Mitsubishi,Outlander,2015,regular unleaded,,,,,,,,,
Mitsubishi,Outlander,2015,premium unleaded (recommended),,,,,,,,,
Mitsubishi,Outlander,2016,premium unleaded (recommended),,,,,,,,,
Mitsubishi,Outlander,2016,regular unleaded,,,,,,,,,
Mitsubishi,Outlander,2017,premium unleaded (recommended),,,,,,,,,
Mitsubishi,Outlander,2017,regular unleaded,,,,,,,,,
Mitsubishi,Precis,1992,regular unleaded,,,,,,,,,
Mitsubishi,Raider,2007,regular unleaded,,,,,,,,,
Mitsubishi,Raider,2007,regular unleaded,,,,,,,,,
Mitsubishi,Raider,2008,regular unleaded,,,,,,,,,
Mitsubishi,Raider,2009,regular unleaded,,,,,,,,,
Mitsubishi,Vanwagon,1990,regular unleaded,,,,,,,,,
Nissan,200SX,1996,regular unleaded,,,,,,,,,
Nissan,200SX,1997,regular unleaded,,,,,,,,,
Nissan,200SX,1998,regular unleaded,,,,,,,,,
Nissan,240SX,1996,regular unleaded,,,,,,,,,
Nissan,240SX,1997,regular unleaded,,,,,,,,,
Nissan,240SX,1998,regular unleaded,,,,,,,,,
Nissan,300ZX,1994,regular unleaded,,,,,,,,,
Nissan,300ZX,1994,regular unleaded,,,,,,,,,
Nissan,300ZX,1995,regular unleaded,,,,,,,,,
Nissan,300ZX,1995,regular unleaded,,,,,,,,,
Nissan,300ZX,1996,regular unleaded,,,,,,,,,
Nissan,300ZX,1996,regular unleaded,,,,,,,,,
Nissan,350Z,2007,regular unleaded,,,,,,,,,
Nissan,350Z,2008,regular unleaded,,,,,,,,,
Nissan,350Z,2009,regular unleaded,,,,,,,,,
Nissan,370Z,2015,premium unleaded (required),,,,,,,,,
Nissan,370Z,2015,premium unleaded (required),,,,,,,,,
Nissan,370Z,2016,premium unleaded (required),,,,,,,,,
Nissan,370Z,2016,premium unleaded (required),,,,,,,,,
Nissan,370Z,2017,premium unleaded (required),,,,,,,,,
Nissan,370Z,2017,premium unleaded (required),,,,,,,,,
Nissan,Altima Hybrid,2009,regular unleaded,,,,,,,,,
Nissan,Altima Hybrid,2010,regular unleaded,,,,,,,,,
Nissan,Altima Hybrid,2011,regular unleaded,,,,,,,,,
Nissan,Altima,2015,regular unleaded,,,,,,,,,
Nissan,Altima,2015,regular unleaded,,,,,,,,,
Nissan,Altima,2016,regular unleaded,,,,,,,,,
Nissan,Altima,2016,regular unleaded,,,,,,,,,
Nissan,Altima,2017,regular unleaded,,,,,,,,,
Nissan,Altima,2017,regular unleaded,,,,,,,,,
Nissan,Armada,2014,regular unleaded,,,,,,,,,
Nissan,Armada,2015,regular unleaded,,,,,,,,,
Nissan,Armada,2017,regular unleaded,,,,,,,,,
Nissan,Axxess,1990,regular unleaded,,,,,,,,,
Nissan,Cube,2012,regular unleaded,,,,,,,,,
Nissan,Cube,2013,regular unleaded,,,,,,,,,
Nissan,Cube,2014,regular unleaded,,,,,,,,,
Nissan,Frontier,2015,regular unleaded,,,,,,,,,
Nissan,Frontier,2015,regular unleaded,,,,,,,,,
Nissan,Frontier,2016,regular unleaded,,,,,,,,,
Nissan,Frontier,2016,regular unleaded,,,,,,,,,
Nissan,Frontier,2017,regular unleaded,,,,,,,,,
Nissan,Frontier,2017,regular unleaded,,,,,,,,,
Nissan,GT-R,2015,premium unleaded (recommended),,,,,,,,,
Nissan,GT-R,2015,premium unleaded (recommended),,,,,,,,,
Nissan,GT-R,2016,premium unleaded (required),,,,,,,,,
Nissan,GT-R,2016,premium unleaded (required),,,,,,,,,
Nissan,GT-R,2017,premium unleaded (required),,,,,,,,,
Nissan,Juke,2015,premium unleaded (recommended),,,,,,,,,
Nissan,Juke,2015,premium unleaded (required),,,,,,,,,
Nissan,Juke,2015,premium unleaded (required),,,,,,,,,
Nissan,Juke,2016,premium unleaded (recommended),,,,,,,,,
Nissan,Juke,2016,premium unleaded (required),,,,,,,,,
Nissan,Juke,2016,premium unleaded (required),,,,,,,,,
Nissan,Juke,2017,premium unleaded (required),,,,,,,,,
Nissan,Juke,2017,premium unleaded (recommended),,,,,,,,,
Nissan,Juke,2017,premium unleaded (required),,,,,,,,,
Nissan,Leaf,2014,electric,,,,,,,,,
Nissan,Leaf,2015,electric,,,,,,,,,
Nissan,Leaf,2016,electric,,,,,,,,,
Nissan,Maxima,2014,premium unleaded (recommended),,,,,,,,,
Nissan,Maxima,2016,premium unleaded (recommended),,,,,,,,,
Nissan,Maxima,2017,premium unleaded (recommended),,,,,,,,,
Nissan,Murano CrossCabriolet,2012,premium unleaded (recommended),,,,,,,,,
Nissan,Murano CrossCabriolet,2013,premium unleaded (recommended),,,,,,,,,
Nissan,Murano CrossCabriolet,2014,premium unleaded (recommended),,,,,,,,,
Nissan,Murano,2015,regular unleaded,,,,,,,,,
Nissan,Murano,2016,regular unleaded,,,,,,,,,
Nissan,Murano,2016,regular unleaded,,,,,,,,,
Nissan,Murano,2017,regular unleaded,,,,,,,,,
Nissan,NV200,2015,regular unleaded,,,,,,,,,
Nissan,NV200,2016,regular unleaded,,,,,,,,,
Nissan,NV200,2017,regular unleaded,,,,,,,,,
Nissan,NX,1991,regular unleaded,,,,,,,,,
Nissan,NX,1991,regular unleaded,,,,,,,,,
Nissan,NX,1992,regular unleaded,,,,,,,,,
Nissan,NX,1992,regular unleaded,,,,,,,,,
Nissan,NX,1993,regular unleaded,,,,,,,,,
Nissan,NX,1993,regular unleaded,,,,,,,,,
Nissan,Pathfinder,2015,regular unleaded,,,,,,,,,
Nissan,Pathfinder,2016,regular unleaded,,,,,,,,,
Nissan,Pathfinder,2017,regular unleaded,,,,,,,,,
Nissan,Pulsar,1990,regular unleaded,,,,,,,,,
Nissan,Quest,2014,regular unleaded,,,,,,,,,
Nissan,Quest,2015,regular unleaded,,,,,,,,,
Nissan,Quest,2016,regular unleaded,,,,,,,,,
Nissan,Rogue Select,2014,regular unleaded,,,,,,,,,
Nissan,Rogue Select,2015,regular unleaded,,,,,,,,,
Nissan,Rogue,2015,regular unleaded,,,,,,,,,
Nissan,Rogue,2016,regular unleaded,,,,,,,,,
Nissan,Rogue,2017,regular unleaded,,,,,,,,,
Nissan,Sentra,2015,regular unleaded,,,,,,,,,
Nissan,Sentra,2016,regular unleaded,,,,,,,,,
Nissan,Sentra,2017,regular unleaded,,,,,,,,,
Nissan,Sentra,2017,premium unleaded (recommended),,,,,,,,,
Nissan,Sentra,2017,regular unleaded,,,,,,,,,
Nissan,Titan,2014,regular unleaded,,,,,,,,,
Nissan,Titan,2015,regular unleaded,,,,,,,,,
Nissan,Titan,2017,regular unleaded,,,,,,,,,
Nissan,Truck,1995,regular unleaded,,,,,,,,,
Nissan,Truck,1995,regular unleaded,,,,,,,,,
Nissan,Truck,1996,regular unleaded,,,,,,,,,
Nissan,Truck,1997,regular unleaded,,,,,,,,,
Nissan,Versa Note,2015,regular unleaded,,,,,,,,,
Nissan,Versa Note,2016,regular unleaded,,,,,,,,,
Nissan,Versa Note,2017,regular unleaded,,,,,,,,,
Nissan,Versa,2015,regular unleaded,,,,,,,,,
Nissan,Versa,2016,regular unleaded,,,,,,,,,
Nissan,Versa,2017,regular unleaded,,,,,,,,,
Nissan,Xterra,2013,regular unleaded,,,,,,,,,
Nissan,Xterra,2014,regular unleaded,,,,,,,,,
Nissan,Xterra,2015,regular unleaded,,,,,,,,,
Pontiac,GTO,2006,premium unleaded (required),,,,,,,,,
Porsche,911,2015,premium unleaded (required),,,,,,,,,
Porsche,911,2015,premium unleaded (required),,,,,,,,,
Porsche,911,2015,premium unleaded (required),,,,,,,,,
Porsche,911,2015,premium unleaded (required),,,,,,,,,
Porsche,911,2015,premium unleaded (required),,,,,,,,,
Porsche,911,2015,premium unleaded (required),,,,,,,,,
Porsche,911,2016,premium unleaded (required),,,,,,,,,
Porsche,911,2016,premium unleaded (required),,,,,,,,,
Porsche,911,2016,premium unleaded (required),,,,,,,,,
Porsche,911,2016,premium unleaded (required),,,,,,,,,
Porsche,911,2016,premium unleaded (required),,,,,,,,,
Porsche,911,2016,premium unleaded (required),,,,,,,,,
Porsche,911,2016,premium unleaded (required),,,,,,,,,
Porsche,911,2017,premium unleaded (required),,,,,,,,,
Porsche,911,2017,premium unleaded (required),,,,,,,,,
Porsche,911,2017,premium unleaded (required),,,,,,,,,
Porsche,911,2017,premium unleaded (required),,,,,,,,,
Porsche,Macan,2015,premium unleaded (required),,,,,,,,,
Porsche,Macan,2015,premium unleaded (required),,,,,,,,,
Porsche,Macan,2016,premium unleaded (required),,,,,,,,,
Porsche,Macan,2016,premium unleaded (required),,,,,,,,,
Porsche,Macan,2017,premium unleaded (required),,,,,,,,,
Porsche,Macan,2017,premium unleaded (required),,,,,,,,,
Porsche,Macan,2017,premium unleaded (required),,,,,,,,,
Spyker,C8,2009,premium unleaded (required),,,,,,,,,
Subaru,B9 Tribeca,2006,premium unleaded (required),,,,,,,,,
Subaru,B9 Tribeca,2007,premium unleaded (required),,,,,,,,,
Subaru,Baja,2004,regular unleaded,,,,,,,,,
Subaru,Baja,2004,premium unleaded (required),,,,,,,,,
Subaru,Baja,2005,regular unleaded,,,,,,,,,
Subaru,Baja,2005,premium unleaded (required),,,,,,,,,
Subaru,Baja,2006,premium unleaded (required),,,,,,,,,
Subaru,Baja,2006,regular unleaded,,,,,,,,,
Subaru,BRZ,2015,premium unleaded (required),,,,,,,,,
Subaru,BRZ,2016,premium unleaded (required),,,,,,,,,
Subaru,BRZ,2017,premium unleaded (required),,,,,,,,,
Subaru,BRZ,2017,premium unleaded (required),,,,,,,,,
Subaru,Crosstrek,2016,regular unleaded,,,,,,,,,
Subaru,Crosstrek,2016,regular unleaded,,,,,,,,,
Subaru,Crosstrek,2017,regular unleaded,,,,,,,,,
Subaru,Forester,2015,premium unleaded (required),,,,,,,,,
Subaru,Forester,2015,regular unleaded,,,,,,,,,
Subaru,Forester,2016,regular unleaded,,,,,,,,,
Subaru,Forester,2016,premium unleaded (required),,,,,,,,,
Subaru,Forester,2017,premium unleaded (required),,,,,,,,,
Subaru,Forester,2017,regular unleaded,,,,,,,,,
Subaru,Impreza WRX,2013,premium unleaded (required),,,,,,,,,
Subaru,Impreza WRX,2013,premium unleaded (required),,,,,,,,,
Subaru,Impreza WRX,2014,premium unleaded (required),,,,,,,,,
Subaru,Impreza WRX,2014,premium unleaded (required),,,,,,,,,
Subaru,Impreza,2015,regular unleaded,,,,,,,,,
Subaru,Impreza,2016,regular unleaded,,,,,,,,,
Subaru,Impreza,2017,regular unleaded,,,,,,,,,
Subaru,Justy,1992,regular unleaded,,,,,,,,,
Subaru,Justy,1992,regular unleaded,,,,,,,,,
Subaru,Justy,1993,regular unleaded,,,,,,,,,
Subaru,Justy,1994,regular unleaded,,,,,,,,,
Subaru,Legacy,2015,regular unleaded,,,,,,,,,
Subaru,Legacy,2015,regular unleaded,,,,,,,,,
Subaru,Legacy,2016,regular unleaded,,,,,,,,,
Subaru,Legacy,2016,regular unleaded,,,,,,,,,
Subaru,Legacy,2017,regular unleaded,,,,,,,,,
Subaru,Legacy,2017,regular unleaded,,,,,,,,,
Subaru,Loyale,1992,regular unleaded,,,,,,,,,
Subaru,Loyale,1993,regular unleaded,,,,,,,,,
Subaru,Loyale,1994,regular unleaded,,,,,,,,,
Subaru,Outback,2015,regular unleaded,,,,,,,,,
Subaru,Outback,2015,regular unleaded,,,,,,,,,
Subaru,Outback,2016,regular unleaded,,,,,,,,,
Subaru,Outback,2016,regular unleaded,,,,,,,,,
Subaru,Outback,2017,regular unleaded,,,,,,,,,
Subaru,Outback,2017,regular unleaded,,,,,,,,,
Subaru,SVX,1995,regular unleaded,,,,,,,,,
Subaru,SVX,1996,regular unleaded,,,,,,,,,
Subaru,SVX,1997,regular unleaded,,,,,,,,,
Subaru,Tribeca,2012,regular unleaded,,,,,,,,,
Subaru,Tribeca,2013,regular unleaded,,,,,,,,,
Subaru,Tribeca,2014,regular unleaded,,,,,,,,,
Subaru,WRX,2015,premium unleaded (required),,,,,,,,,
Subaru,WRX,2015,premium unleaded (recommended),,,,,,,,,
Subaru,WRX,2016,premium unleaded (required),,,,,,,,,
Subaru,WRX,2016,premium unleaded (recommended),,,,,,,,,
Subaru,WRX,2017,premium unleaded (required),,,,,,,,,
Subaru,WRX,2017,premium unleaded (recommended),,,,,,,,,
Subaru,XT,1991,regular unleaded,,,,,,,,,
Subaru,XT,1991,regular unleaded,,,,,,,,,
Subaru,XV Crosstrek,2013,regular unleaded,,,,,,,,,
Subaru,XV Crosstrek,2014,regular unleaded,,,,,,,,,
Subaru,XV Crosstrek,2014,regular unleaded,,,,,,,,,
Subaru,XV Crosstrek,2015,regular unleaded,,,,,,,,,
Subaru,XV Crosstrek,2015,regular unleaded,,,,,,,,,
Suzuki,Aerio,2005,regular unleaded,,,,,,,,,
Suzuki,Aerio,2006,regular unleaded,,,,,,,,,
Suzuki,Aerio,2007,regular unleaded,,,,,,,,,
Suzuki,Equator,2010,regular unleaded,,,,,,,,,
Suzuki,Equator,2010,regular unleaded,,,,,,,,,
Suzuki,Equator,2011,regular unleaded,,,,,,,,,
Suzuki,Equator,2011,regular unleaded,,,,,,,,,
Suzuki,Equator,2012,regular unleaded,,,,,,,,,
Suzuki,Equator,2012,regular unleaded,,,,,,,,,
Suzuki,Esteem,2000,regular unleaded,,,,,,,,,
Suzuki,Esteem,2000,regular unleaded,,,,,,,,,
Suzuki,Esteem,2001,regular unleaded,,,,,,,,,
Suzuki,Esteem,2002,regular unleaded,,,,,,,,,
Suzuki,Forenza,2006,regular unleaded,,,,,,,,,
Suzuki,Forenza,2007,regular unleaded,,,,,,,,,
Suzuki,Forenza,2008,regular unleaded,,,,,,,,,
Suzuki,Grand Vitara,2011,regular unleaded,,,,,,,,,
Suzuki,Grand Vitara,2012,regular unleaded,,,,,,,,,
Suzuki,Grand Vitara,2013,regular unleaded,,,,,,,,,
Suzuki,Kizashi,2011,regular unleaded,,,,,,,,,
Suzuki,Kizashi,2011,regular unleaded,,,,,,,,,
Suzuki,Kizashi,2012,regular unleaded,,,,,,,,,
Suzuki,Kizashi,2012,regular unleaded,,,,,,,,,
Suzuki,Kizashi,2013,regular unleaded,,,,,,,,,
Suzuki,Kizashi,2013,regular unleaded,,,,,,,,,
Suzuki,Reno,2006,regular unleaded,,,,,,,,,
Suzuki,Reno,2007,regular unleaded,,,,,,,,,
Suzuki,Reno,2008,regular unleaded,,,,,,,,,
Suzuki,Samurai,1993,regular unleaded,,,,,,,,,
Suzuki,Samurai,1994,regular unleaded,,,,,,,,,
Suzuki,Samurai,1995,regular unleaded,,,,,,,,,
Suzuki,Sidekick,1996,regular unleaded,,,,,,,,,
Suzuki,Sidekick,1996,regular unleaded,,,,,,,,,
Suzuki,Sidekick,1997,regular unleaded,,,,,,,,,
Suzuki,Sidekick,1997,regular unleaded,,,,,,,,,
Suzuki,Sidekick,1998,regular unleaded,,,,,,,,,
Suzuki,Sidekick,1998,regular unleaded,,,,,,,,,
Suzuki,Swift,1999,regular unleaded,,,,,,,,,
Suzuki,Swift,2000,regular unleaded,,,,,,,,,
Suzuki,Swift,2001,regular unleaded,,,,,,,,,
Suzuki,SX4,2011,regular unleaded,,,,,,,,,
Suzuki,SX4,2011,regular unleaded,,,,,,,,,
Suzuki,SX4,2012,regular unleaded,,,,,,,,,
Suzuki,SX4,2012,regular unleaded,,,,,,,,,
Suzuki,SX4,2013,regular unleaded,,,,,,,,,
Suzuki,SX4,2013,regular unleaded,,,,,,,,,
Suzuki,Verona,2004,,,,,,,,,,
Suzuki,Verona,2005,regular unleaded,,,,,,,,,
Suzuki,Verona,2006,regular unleaded,,,,,,,,,
Suzuki,Vitara,2002,regular unleaded,,,,,,,,,
Suzuki,Vitara,2003,regular unleaded,,,,,,,,,
Suzuki,Vitara,2004,regular unleaded,,,,,,,,,
Suzuki,X-90,1996,regular unleaded,,,,,,,,,
Suzuki,X-90,1997,regular unleaded,,,,,,,,,
Suzuki,X-90,1998,regular unleaded,,,,,,,,,
Suzuki,XL-7,2004,regular unleaded,,,,,,,,,
Suzuki,XL-7,2005,regular unleaded,,,,,,,,,
Suzuki,XL-7,2006,regular unleaded,,,,,,,,,
Suzuki,XL7,2007,regular unleaded,,,,,,,,,
Suzuki,XL7,2008,regular unleaded,,,,,,,,,
Suzuki,XL7,2009,regular unleaded,,,,,,,,,
Tesla,Model S,2014,electric,,,,,,,,,
Tesla,Model S,2015,electric,,,,,,,,,
Tesla,Model S,2016,electric,,,,,,,,,
Toyota,4Runner,2014,regular unleaded,,,,,,,,,
Toyota,4Runner,2015,regular unleaded,,,,,,,,,
Toyota,4Runner,2016,regular unleaded,,,,,,,,,
Toyota,86,2017,premium unleaded (recommended),,,,,,,,,
Toyota,86,2017,premium unleaded (recommended),,,,,,,,,
Toyota,Avalon Hybrid,2015,regular unleaded,,,,,,,,,
Toyota,Avalon Hybrid,2016,regular unleaded,,,,,,,,,
Toyota,Avalon Hybrid,2017,regular unleaded,,,,,,,,,
Toyota,Avalon,2015,regular unleaded,,,,,,,,,
Toyota,Avalon,2016,regular unleaded,,,,,,,,,
Toyota,Avalon,2017,regular unleaded,,,,,,,,,
Toyota,Camry Hybrid,2015,regular unleaded,,,,,,,,,
Toyota,Camry Hybrid,2016,regular unleaded,,,,,,,,,
Toyota,Camry Hybrid,2017,regular unleaded,,,,,,,,,
Toyota,Camry Solara,2006,regular unleaded,,,,,,,,,
Toyota,Camry Solara,2006,regular unleaded,,,,,,,,,
Toyota,Camry Solara,2007,regular unleaded,,,,,,,,,
Toyota,Camry Solara,2007,regular unleaded,,,,,,,,,
Toyota,Camry Solara,2008,regular unleaded,,,,,,,,,
Toyota,Camry Solara,2008,regular unleaded,,,,,,,,,
Toyota,Camry,2015,regular unleaded,,,,,,,,,
Toyota,Camry,2015,regular unleaded,,,,,,,,,
Toyota,Camry,2016,regular unleaded,,,,,,,,,
Toyota,Camry,2016,regular unleaded,,,,,,,,,
Toyota,Camry,2017,regular unleaded,,,,,,,,,
Toyota,Camry,2017,regular unleaded,,,,,,,,,
Toyota,Celica,2003,regular unleaded,,,,,,,,,
Toyota,Celica,2003,premium unleaded (required),,,,,,,,,
Toyota,Celica,2004,regular unleaded,,,,,,,,,
Toyota,Celica,2004,premium unleaded (required),,,,,,,,,
Toyota,Celica,2005,regular unleaded,,,,,,,,,
Toyota,Celica,2005,premium unleaded (required),,,,,,,,,
Toyota,Corolla iM,2017,regular unleaded,,,,,,,,,
Toyota,Corolla,2015,regular unleaded,,,,,,,,,
Toyota,Corolla,2015,regular unleaded,,,,,,,,,
Toyota,Corolla,2016,regular unleaded,,,,,,,,,
Toyota,Corolla,2016,regular unleaded,,,,,,,,,
Toyota,Corolla,2017,regular unleaded,,,,,,,,,
Toyota,Corolla,2017,regular unleaded,,,,,,,,,
Toyota,ECHO,2003,regular unleaded,,,,,,,,,
Toyota,ECHO,2004,regular unleaded,,,,,,,,,
Toyota,ECHO,2005,regular unleaded,,,,,,,,,
Toyota,FJ Cruiser,2012,regular unleaded,,,,,,,,,
Toyota,FJ Cruiser,2013,regular unleaded,,,,,,,,,
Toyota,FJ Cruiser,2014,regular unleaded,,,,,,,,,
Toyota,Highlander Hybrid,2014,regular unleaded,,,,,,,,,
Toyota,Highlander Hybrid,2015,regular unleaded,,,,,,,,,
Toyota,Highlander Hybrid,2016,regular unleaded,,,,,,,,,
Toyota,Highlander,2015,regular unleaded,,,,,,,,,
Toyota,Highlander,2015,regular unleaded,,,,,,,,,
Toyota,Highlander,2016,regular unleaded,,,,,,,,,
Toyota,Highlander,2016,regular unleaded,,,,,,,,,
Toyota,Land Cruiser,2015,regular unleaded,,,,,,,,,
Toyota,Land Cruiser,2016,regular unleaded,,,,,,,,,
Toyota,Land Cruiser,2017,regular unleaded,,,,,,,,,
Toyota,Matrix,2011,regular unleaded,,,,,,,,,
Toyota,Matrix,2011,regular unleaded,,,,,,,,,
Toyota,Matrix,2012,regular unleaded,,,,,,,,,
Toyota,Matrix,2012,regular unleaded,,,,,,,,,
Toyota,Matrix,2013,regular unleaded,,,,,,,,,
Toyota,Matrix,2013,regular unleaded,,,,,,,,,
Toyota,MR2 Spyder,2003,premium unleaded (required),,,,,,,,,
Toyota,MR2 Spyder,2004,regular unleaded,,,,,,,,,
Toyota,MR2 Spyder,2005,regular unleaded,,,,,,,,,
Toyota,MR2,1993,regular unleaded,,,,,,,,,
Toyota,MR2,1993,regular unleaded,,,,,,,,,
Toyota,MR2,1994,regular unleaded,,,,,,,,,
Toyota,MR2,1994,regular unleaded,,,,,,,,,
Toyota,MR2,1995,regular unleaded,,,,,,,,,
Toyota,MR2,1995,regular unleaded,,,,,,,,,
Toyota,Paseo,1995,regular unleaded,,,,,,,,,
Toyota,Paseo,1996,regular unleaded,,,,,,,,,
Toyota,Paseo,1997,regular unleaded,,,,,,,,,
Toyota,Pickup,1993,regular unleaded,,,,,,,,,
Toyota,Pickup,1993,regular unleaded,,,,,,,,,
Toyota,Pickup,1994,regular unleaded,,,,,,,,,
Toyota,Pickup,1994,regular unleaded,,,,,,,,,
Toyota,Pickup,1995,regular unleaded,,,,,,,,,
Toyota,Pickup,1995,regular unleaded,,,,,,,,,
Toyota,Previa,1995,regular unleaded,,,,,,,,,
Toyota,Previa,1995,regular unleaded,,,,,,,,,
Toyota,Previa,1996,regular unleaded,,,,,,,,,
Toyota,Previa,1997,regular unleaded,,,,,,,,,
Toyota,Prius c,2014,regular unleaded,,,,,,,,,
Toyota,Prius c,2015,regular unleaded,,,,,,,,,
Toyota,Prius c,2016,regular unleaded,,,,,,,,,
Toyota,Prius Prime,2017,regular unleaded,,,,,,,,,
Toyota,Prius v,2015,regular unleaded,,,,,,,,,
Toyota,Prius v,2016,regular unleaded,,,,,,,,,
Toyota,Prius v,2017,regular unleaded,,,,,,,,,
Toyota,Prius,2015,regular unleaded,,,,,,,,,
Toyota,Prius,2016,regular unleaded,,,,,,,,,
Toyota,Prius,2017,regular unleaded,,,,,,,,,
Toyota,RAV4 EV,2012,electric,,,,,,,,,
Toyota,RAV4 EV,2013,electric,,,,,,,,,
Toyota,RAV4 EV,2014,electric,,,,,,,,,
Toyota,RAV4 Hybrid,2016,regular unleaded,,,,,,,,,
Toyota,RAV4 Hybrid,2017,regular unleaded,,,,,,,,,
Toyota,RAV4,2015,regular unleaded,,,,,,,,,
Toyota,RAV4,2016,regular unleaded,,,,,,,,,
Toyota,RAV4,2017,regular unleaded,,,,,,,,,
Toyota,Sequoia,2015,regular unleaded,,,,,,,,,
Toyota,Sequoia,2016,regular unleaded,,,,,,,,,
Toyota,Sequoia,2017,regular unleaded,,,,,,,,,
Toyota,Sienna,2015,regular unleaded,,,,,,,,,
Toyota,Sienna,2016,regular unleaded,,,,,,,,,
Toyota,Sienna,2017,regular unleaded,,,,,,,,,
Toyota,Supra,1996,regular unleaded,,,,,,,,,
Toyota,Supra,1996,regular unleaded,,,,,,,,,
Toyota,Supra,1997,regular unleaded,,,,,,,,,
Toyota,Supra,1997,regular unleaded,,,,,,,,,
Toyota,Supra,1998,regular unleaded,,,,,,,,,
Toyota,Supra,1998,regular unleaded,,,,,,,,,
Toyota,T100,1996,regular unleaded,,,,,,,,,
Toyota,T100,1996,regular unleaded,,,,,,,,,
Toyota,T100,1997,regular unleaded,,,,,,,,,
Toyota,T100,1997,regular unleaded,,,,,,,,,
Toyota,T100,1998,regular unleaded,,,,,,,,,
Toyota,T100,1998,regular unleaded,,,,,,,,,
Toyota,Tacoma,2015,regular unleaded,,,,,,,,,
Toyota,Tacoma,2015,regular unleaded,,,,,,,,,
Toyota,Tacoma,2016,regular unleaded,,,,,,,,,
Toyota,Tacoma,2016,regular unleaded,,,,,,,,,
Toyota,Tacoma,2017,regular unleaded,,,,,,,,,
Toyota,Tacoma,2017,regular unleaded,,,,,,,,,
Toyota,Tercel,1996,regular unleaded,,,,,,,,,
Toyota,Tercel,1997,regular unleaded,,,,,,,,,
Toyota,Tercel,1998,regular unleaded,,,,,,,,,
Toyota,Tundra,2015,regular unleaded,,,,,,,,,
Toyota,Tundra,2015,regular unleaded,,,,,,,,,
Toyota,Tundra,2016,regular unleaded,,,,,,,,,
Toyota,Tundra,2016,regular unleaded,,,,,,,,,
Toyota,Tundra,2017,regular unleaded,,,,,,,,,
Toyota,Tundra,2017,regular unleaded,,,,,,,,,
Toyota,Venza,2013,regular unleaded,,,,,,,,,
Toyota,Venza,2013,regular unleaded,,,,,,,,,
Toyota,Venza,2014,regular unleaded,,,,,,,,,
,Venza,2014,regular unleaded,,,,,,,,,
Toyota,Venza,2015,regular unleaded,,,,,,,,,
